"BLD_NM","GRND_FLR","HEIGHT","height2","geometry"
\N,"16","78.05","56","POLYGON ((126.98026751066674 37.574032013302066, 126.97985856536289 37.57386517521242, 126.97964656054319 37.57418606785211, 126.979690024307 37.57420436594106, 126.9800170332781 37.57434182653135, 126.98005166862737 37.57435633873148, 126.98026751066674 37.574032013302066))"
\N,"16","51.05","56","POLYGON ((126.98595336270266 37.561342576998726, 126.98592717211449 37.561453233060554, 126.98602939586236 37.56146196809226, 126.98602709203922 37.56149209687494, 126.98591940093644 37.561486451512664, 126.98590520913496 37.561643573172866, 126.98594163638273 37.56167229251497, 126.9861510159367 37.56170581873647, 126.98615882383301 37.56160361152, 126.98611337050497 37.561601353124864, 126.98611797565167 37.56155292554714, 126.98610454110367 37.56155235617076, 126.98610949827376 37.5614983064652, 126.98604937749307 37.56149209979677, 126.98605133021157 37.56146309720441, 126.98613002435229 37.561467891740676, 126.98618219526746 37.56144086884714, 126.98619068364975 37.561441996186154, 126.98619776302664 37.56141497643316, 126.98595336270266 37.561342576998726))"
\N,"16","60","56","POLYGON ((126.97405526670373 37.56336724734804, 126.97390077757292 37.56365327533525, 126.97398706910371 37.563685668023865, 126.97396441698437 37.56372677486857, 126.97412957787638 37.56378480995959, 126.97415506077954 37.56374033404077, 126.97424152322152 37.56377019480349, 126.97439532076116 37.56348445453354, 126.97405526670373 37.56336724734804))"
\N,"16","52.88","56","POLYGON ((126.97289743739265 37.56232633890237, 126.97285141290205 37.56245584493687, 126.97288253554244 37.56246288921492, 126.97284234451962 37.562580287362834, 126.97283473936027 37.56257832135907, 126.97281952157832 37.562623358110486, 126.97291712287645 37.56264422167344, 126.97324304180253 37.56271412683497, 126.97330058377729 37.56253533929775, 126.97306079058832 37.56248461011315, 126.97309921364389 37.5623722660129, 126.97291724266678 37.562330848647775, 126.97289743739265 37.56232633890237))"
\N,"16","58.45","56","POLYGON ((126.98083925991325 37.5636059058941, 126.9806317899367 37.56365457684198, 126.98065883265262 37.563725534509196, 126.98066271923057 37.56375059170065, 126.98067648895064 37.56384942361738, 126.98067665841465 37.56385054988355, 126.98068036853611 37.563858992805436, 126.98071005747903 37.56393868150885, 126.98093609234886 37.56388353555274, 126.98083925991325 37.5636059058941))"
\N,"16","59.7","56","POLYGON ((126.98414425152833 37.56625531867778, 126.98393714966997 37.56625670257153, 126.98393937455918 37.56656669704756, 126.98414417868216 37.56656897983557, 126.98414425152833 37.56625531867778))"
\N,"16","60.06","56","POLYGON ((126.98778552387289 37.561259444774755, 126.98774462560948 37.56153734118022, 126.98782897845312 37.56154523464757, 126.98783854092028 37.5614908970865, 126.9878424343157 37.56149117684423, 126.98785022130771 37.56142867611215, 126.98791601242955 37.561435711427315, 126.98805978410402 37.56145120690094, 126.9880431382149 37.56155961204458, 126.98816940209738 37.56156863628128, 126.98821137257087 37.561298902814954, 126.98791604232152 37.56127128086457, 126.98778552387289 37.561259444774755))"
\N,"16","60","56","POLYGON ((126.92850804995003 37.521903385238694, 126.92850409077934 37.52190329269189, 126.9285027331437 37.521903472051704, 126.92850080937299 37.52190419165871, 126.92834115862975 37.5220684434036, 126.92834081724021 37.52207051548115, 126.92834081636036 37.52207141647587, 126.92853278120153 37.52219081800714, 126.9285349302582 37.522191089633594, 126.92853651414316 37.52219091041321, 126.92853775882853 37.52219055979415, 126.92869821326762 37.52202558748614, 126.92869923285272 37.5220240564228, 126.92869753891449 37.52202108209411, 126.92850804995003 37.521903385238694))"
\N,"16","61.6","56","POLYGON ((127.06589038019612 37.509993056746666, 127.06585643845523 37.509980695536655, 127.06585238334469 37.50998688759579, 127.06583434978188 37.509981266183395, 127.06583700409315 37.50997703906144, 127.06568195209871 37.509926442291366, 127.0656796618791 37.509933201014256, 127.06566305393349 37.50992814642951, 127.06566692664127 37.50992026060112, 127.06563599544454 37.50991014117565, 127.06562804739032 37.50991380353807, 127.06558906611438 37.50999969872911, 127.06556243497975 37.51005827798682, 127.06584100966886 37.51012401654873, 127.06584649206967 37.51012035551485, 127.06585389186718 37.51009725892772, 127.06585124185736 37.51009332301336, 127.06588773913185 37.50999953635557, 127.06589038019612 37.509993056746666))"
\N,"16","73.3","56","POLYGON ((127.02095418079135 37.512961771952746, 127.02091124263609 37.512953048350674, 127.0209068201758 37.512953328385684, 127.02090470541741 37.512954743297854, 127.02090045392887 37.51296008690683, 127.02083983594692 37.51294742882229, 127.02074959260672 37.513190163085326, 127.02075949011407 37.513192125646526, 127.02074411774358 37.513232673005966, 127.02091167632788 37.51327403740748, 127.02101640838504 37.51298766535649, 127.02095913777973 37.51297274527858, 127.0209596677106 37.512966276034014, 127.02095825319824 37.51296373545569, 127.02095418079135 37.512961771952746))"
\N,"16","60.56","56","POLYGON ((127.02911813612228 37.50553942377228, 127.0292018334222 37.505370467064715, 127.029298508213 37.505400006113845, 127.02939845190353 37.505187112777634, 127.02912804155955 37.505104410609036, 127.02909714420389 37.50516748768905, 127.02900772133945 37.50514357802428, 127.02897981813975 37.50519904995309, 127.0289407618858 37.50518807586004, 127.02896901374972 37.50512725193101, 127.02892941456979 37.505115998650865, 127.02893541412145 37.505099950483434, 127.02889707053481 37.50508925551972, 127.02890465344015 37.50507320698682, 127.02878094654402 37.50503634874119, 127.02874915761292 37.50510534549389, 127.02871561572546 37.505174612940216, 127.02867195659685 37.505163919127284, 127.0286097603442 37.505182800306365, 127.02852881985305 37.50515888833353, 127.02850003677953 37.505221694473974, 127.02847087764737 37.5052138173979, 127.02842814605361 37.50529801639482, 127.02845800671473 37.50530673124955, 127.0284564260932 37.505314336033216, 127.0286345845932 37.50536920209027, 127.02866780468986 37.50537904236816, 127.0286510343709 37.50541565376991, 127.02870882127753 37.5054313989378, 127.02884771187895 37.50542123065945, 127.02885178952575 37.50543812342839, 127.02887812105315 37.50544515412699, 127.02888572856611 37.50546542481951, 127.02891576968968 37.5054724636602, 127.02892125006355 37.50549019402935, 127.02910982535208 37.50554448932233, 127.02911813612228 37.50553942377228))"
\N,"16","66.5","56","POLYGON ((127.05311798660541 37.52538243732895, 127.05314406085083 37.52526529660168, 127.05315820325272 37.52526754290648, 127.0531753018256 37.52519291503309, 127.05291101123684 37.52515417942675, 127.05285091239642 37.52514548393099, 127.05280702609066 37.52533724371785, 127.05290956304697 37.525351840314414, 127.05311798660541 37.52538243732895))"
\N,"16","76.5","56","POLYGON ((127.07843942572612 37.494549504635906, 127.07871638740671 37.49464224406403, 127.0787448283429 37.49469828566374, 127.07881344389612 37.49467458054622, 127.07902709802887 37.494269252085424, 127.079072561419 37.494252418609065, 127.07905382862018 37.49421307524472, 127.07908542310317 37.494158345813425, 127.07905583167407 37.4941489317725, 127.07906822339999 37.494125290421, 127.07905786163381 37.49412175629377, 127.07912266134718 37.49400634075321, 127.07913244472319 37.49398640421596, 127.07907032028939 37.49396599232138, 127.07912590764006 37.493854213851215, 127.07898971257977 37.493808289187704, 127.07904400960072 37.493706260415074, 127.0789462081952 37.49367416787455, 127.07889347166916 37.49377630370081, 127.07875512666243 37.49372870431492, 127.07869331309404 37.49384526197837, 127.07868572289372 37.49384276215734, 127.07864703341936 37.493914867388916, 127.07865591288885 37.49391751954055, 127.07859414490956 37.49403472583847, 127.07873541905975 37.49408224240581, 127.07873347955231 37.494087550560835, 127.07876067323716 37.49409658783042, 127.07874793878425 37.4941169317155, 127.0786782903468 37.494092443005314, 127.07865254550161 37.49413975328318, 127.07872690803951 37.49416291445837, 127.07871305064984 37.494190917569426, 127.07864022269442 37.4941645658455, 127.07852254412649 37.49438843286872, 127.07838183057373 37.4944359711338, 127.07843942572612 37.494549504635906))"
\N,"16","53.7","56","POLYGON ((127.11916902439603 37.493221256930866, 127.11923108645436 37.49325301841228, 127.11937192588572 37.49332510211823, 127.11952442088851 37.49314364178983, 127.11950699361746 37.493135243860436, 127.11951842306007 37.49311910455586, 127.11933733300643 37.49302138268349, 127.1191675418696 37.493220492557676, 127.11916902439603 37.493221256930866))"
\N,"16","64.1","56","POLYGON ((127.10195612498914 37.514853831046814, 127.10182874599369 37.515087027005656, 127.10215533402189 37.51519757174491, 127.10227808302363 37.51496220798746, 127.10195612498914 37.514853831046814))"
\N,"16","54.5","56","POLYGON ((127.12064736108356 37.49438856279558, 127.1207012841533 37.49432144703812, 127.12071038525661 37.494327402471704, 127.12077652080826 37.49425313844393, 127.12053941754543 37.494119543111985, 127.12036066768036 37.49433785497148, 127.12059538057703 37.4944684617488, 127.12065915568502 37.49439589404591, 127.12064736108356 37.49438856279558))"
\N,"16","59.15","56","POLYGON ((126.97899484684865 37.564638391781, 126.97898369426277 37.564650778250034, 126.9789828115802 37.56465021045858, 126.97888745460376 37.56475408524625, 126.97885844692425 37.56478476736322, 126.97885136815633 37.564799974696385, 126.97885347109487 37.56484503355287, 126.97886335077655 37.56496216399885, 126.9788737752681 37.564999611094585, 126.97888578268373 37.56504268967276, 126.97900658876144 37.56499962748328, 126.97910846783695 37.56496332800497, 126.9791075855708 37.564961354671986, 126.97908850175814 37.56492531149443, 126.9790824912028 37.56492643658844, 126.97899961148634 37.56464007753906, 126.97899484684865 37.564638391781))"
\N,"17","68.05","59.5","POLYGON ((126.96543457344177 37.563089702321, 126.96543536698974 37.563087089695166, 126.96543582359278 37.56307907103175, 126.96529636749948 37.562849636503856, 126.96528697221206 37.56285179599507, 126.96521617307872 37.562740862485626, 126.9652107412785 37.56273878854039, 126.96520417659471 37.56273887662044, 126.96514361275663 37.56276085112266, 126.965140218045 37.56275921928644, 126.96511635522354 37.56272037929968, 126.96509326137084 37.562729481177676, 126.9650626967947 37.56273983311965, 126.9650509321711 37.562726584946155, 126.96502715908042 37.56273594788827, 126.96502455740367 37.562732784612294, 126.96499999118359 37.56274386819304, 126.9649977276024 37.562743687295075, 126.96499829031373 37.562750255679994, 126.96497780111402 37.56275637606693, 126.96497327513922 37.5627535815998, 126.96495210617512 37.56276105325558, 126.96495312235633 37.56276610811933, 126.96487002991863 37.562798247669456, 126.96483821916016 37.562810851639156, 126.96499994776951 37.5630647104047, 126.9650626157113 37.56316176629557, 126.96509827567301 37.56314745157425, 126.96512620904255 37.563194942311746, 126.96520013258753 37.56316550273087, 126.96520454549908 37.56316811695657, 126.96522458284778 37.56316036560158, 126.96523091892371 37.56316497160329, 126.96535318061495 37.56311769817889, 126.96543457344177 37.563089702321))"
\N,"17","57.4","59.5","POLYGON ((126.90979761052094 37.52505743437141, 126.90999445589439 37.525080886788565, 126.91000528262265 37.525024889348586, 126.90981301864522 37.52494628161198, 126.90977407140555 37.52500919485499, 126.90979761052094 37.52505743437141))"
\N,"17","62.68","59.5","POLYGON ((127.01930618079798 37.515339437463666, 127.01941195593214 37.51535718913778, 127.01945183935258 37.51521609604867, 127.01937275961978 37.51520197139359, 127.01936848171245 37.515239858943, 127.01933389055436 37.515233133721544, 127.01930618079798 37.515339437463666))"
\N,"17","68.7","59.5","POLYGON ((127.06626672902871 37.510106313634424, 127.0659526027229 37.510011033756555, 127.06591731852552 37.510081736225494, 127.06592475259157 37.51008539022097, 127.06590076179783 37.51013637270836, 127.0659097781163 37.51013862028677, 127.06587695899175 37.510208744760234, 127.0661723520838 37.510299521094844, 127.06626672902871 37.510106313634424))"
\N,"17","69.11","59.5","POLYGON ((127.04492472866222 37.502999372600605, 127.04508647051723 37.503050733034726, 127.0451711014733 37.502881458265165, 127.04510583459177 37.502860489103014, 127.04510341732929 37.50286552657568, 127.04500618464225 37.502834631135904, 127.04492472866222 37.502999372600605))"
\N,"17","71.65","59.5","POLYGON ((127.0521075178852 37.504911235237365, 127.05186448066833 37.50483644811072, 127.05178772995527 37.50499950737621, 127.05174502938462 37.505090742575995, 127.05198699251481 37.50516497178507, 127.05206551706148 37.50499966815079, 127.0521075178852 37.504911235237365))"
\N,"17","63.15","59.5","POLYGON ((127.1203582502836 37.49395088530506, 127.12039678515991 37.493906418261794, 127.12047957325052 37.49395084429662, 127.12057297030994 37.49383980116319, 127.12068053904817 37.49390155533035, 127.1207611300172 37.49380860801946, 127.12050691670092 37.49367336303073, 127.1204655738292 37.493722554175164, 127.12041296567592 37.493691675821296, 127.12024066581145 37.493890969938505, 127.1203582502836 37.49395088530506))"
\N,"17","72.2","59.5","POLYGON ((127.05109152050795 37.50543430061795, 127.05081684166467 37.505347694513034, 127.05080519805226 37.50537304444382, 127.05075499479113 37.50535645097666, 127.05068087966201 37.505507398998766, 127.05073018842967 37.505522298993526, 127.0507054895814 37.505576369155285, 127.05098103923994 37.50566184890356, 127.05109152050795 37.50543430061795))"
\N,"18","57.85","63","POLYGON ((126.9763862787838 37.570808535037756, 126.97605744811685 37.5708003556883, 126.97593536615156 37.570967111170425, 126.97592626954538 37.57111982664687, 126.9763698811135 37.571132166401725, 126.9763862787838 37.570808535037756))"
\N,"18","70.65","63","POLYGON ((127.0021833246732 37.56048801249935, 127.00224929755848 37.56051081615505, 127.00238759294568 37.56056402766076, 127.00241305846706 37.56056234262021, 127.0024183666514 37.56056515366725, 127.00244047088398 37.56057669517271, 127.0024498430075 37.56064117891973, 127.00257735188706 37.56063779913481, 127.00262879417768 37.559999492599346, 127.00263267550758 37.55995106437041, 127.00260208343984 37.55997077830812, 127.00261711380624 37.55998147291609, 127.0025918298165 37.560000060564526, 127.00260562658971 37.56001470151969, 127.00259855294512 37.5600192065327, 127.00260562675322 37.56002595488004, 127.0025950106256 37.5600327214093, 127.00246308979851 37.56011663170037, 127.00218686699309 37.56046379388032, 127.00216528367761 37.5604773088437, 127.00216105078476 37.56048210213116, 127.00212443686416 37.560460983129566, 127.00211365092387 37.56047562426459, 127.00211258702689 37.56047505664653, 127.00208605753139 37.56046295648729, 127.00206253892142 37.56049054489789, 127.00196245347848 37.56043930604059, 127.0019631551895 37.56043846811768, 127.00198862049356 37.56040748298825, 127.00191115992462 37.56036694775059, 127.00187226031989 37.560435089713884, 127.00186395311667 37.56048013921605, 127.00190921390988 37.560497032629094, 127.00192530811015 37.56049562703108, 127.0021833246732 37.56048801249935))"
