"도로명","링크아이디","시점명","종점명","거리","차선수","평균속도","좌표"
"내부순환로","1120001700","홍은램프(내부순환도로)","홍제램프(내부순환로)","1758","3","67.07746005724442","LINESTRING(195587.8367 455073.592628, 195533.623178 455061.739256, 195475.007509 455049.098785, 195425.955829 455038.719086, 195352.439464 455009.0404, 195313.077154 454983.931711, 195273.817256 454948.382851, 195245.696759 454911.479962, 195212.849361 454867.07739, 195186.720255 454831.156466, 195155.329522 454803.342335, 195117.592531 454777.718559, 195078.365985 454759.749381, 195038.768278 454742.399916, 194908.945108 454690.219868, 194830.473449 454658.464839, 194784.473304 454634.414676, 194743.083324 454605.645327, 194602.996112 454501.109611, 194471.040533 454404.445968, 194427.798926 454368.534559, 194397.208558 454338.142614, 194364.035762 454301.316178, 194333.227021 454257.018926, 194311.961981 454210.884653, 194301.769085 454182.127782, 194290.822033 454140.167828, 194286.937628 454089.378552, 194288.822457 454039.538098, 194288.835289 454039.459986)"
"내부순환로","1120001800","홍제램프(내부순환로)","홍은램프(내부순환도로)","2088","3","61.83296982835254","LINESTRING(194300.878626 454040.17528, 194300.785501 454040.742162, 194298.954963 454089.146992, 194302.705029 454138.179762, 194313.25095 454178.602185, 194323.06499 454206.365783, 194343.68065 454251.032819, 194373.45664 454293.845166, 194405.902059 454329.864112, 194435.877095 454359.644715, 194478.426403 454394.981183, 194610.13031 454491.460465, 194750.098151 454595.907103, 194790.702299 454624.130237, 194835.516012 454647.560099, 194913.433438 454679.090847, 195043.41487 454731.334506, 195083.273021 454748.798083, 195123.502931 454767.226889, 195162.709558 454793.848562, 195195.65609 454823.041227, 195222.525222 454859.979501, 195255.293182 454904.27469, 195282.691574 454940.22995, 195320.38255 454974.35819, 195357.958931 454998.32766, 195429.47095 455027.197187, 195477.514482 455037.363555, 195536.169587 455050.01253, 195590.399859 455061.869564, 195625.943061 455074.785108, 195671.671817 455093.115862, 195714.254811 455114.654658, 195762.809078 455141.566708, 195810.92409 455165.881042, 195865.524288 455185.344625, 195909.696234 455192.261507)"
"내부순환로","1120002100","홍은램프진입(내부순환로)","홍은램프(내부순환도로)","523","3","67.07746005724442","LINESTRING(196078.260673 455170.664442, 196004.217545 455193.768414, 195956.102755 455203.467874, 195909.018352 455204.301589, 195862.555484 455197.025972, 195806.184666 455176.931207, 195757.192213 455152.173469, 195708.635983 455125.260331, 195666.721857 455104.059853, 195621.652281 455085.993337, 195587.061013 455073.367376)"
"내부순환로","1120002200","홍은램프(내부순환도로)","홍은램프진입(내부순환로)","169","3","61.83296982835254","LINESTRING(195909.696234 455192.261507, 195909.84654 455192.285044, 195954.800178 455191.489057, 196001.236658 455182.127928, 196074.686237 455159.209163)"
"내부순환로","1120002300","홍지문터널북측","홍은램프진입(내부순환로)","2005","3","58.918836785109804","LINESTRING(197517.280364 456268.820985, 197427.122525 456198.335349, 197392.441099 456155.562943, 197302.260603 456022.488398, 197179.897825 455796.728765, 197140.801947 455741.43433, 197078.99182 455658.114397, 196925.120086 455490.998621, 196736.554623 455283.492973, 196613.57267 455149.646766, 196592.761119 455129.848264, 196571.321679 455116.388322, 196545.470289 455105.307115, 196512.685645 455097.398025, 196469.817733 455097.41616, 196150.855404 455152.22545, 196108.52294 455161.79884, 196089.361449 455167.82919, 196078.260673 455170.664442)"
"내부순환로","1120002400","홍은램프진입(내부순환로)","홍지문터널북측","2021","3","47.35524122684082","LINESTRING(196074.686237 455159.209163, 196085.294642 455155.42526, 196158.410739 455131.622638, 196402.99113 455090.314344, 196471.070463 455078.400883, 196513.307729 455077.590738, 196547.983685 455085.499043, 196583.291944 455098.160919, 196617.972593 455117.953729, 196645.720197 455141.710892, 196739.060633 455243.877929, 196827.983907 455340.501749, 197032.942086 455566.226083, 197098.526015 455637.508217, 197159.70034 455720.676611, 197200.062302 455776.122605, 197270.074391 455904.448917, 197317.379025 455992.376775, 197411.974652 456134.165204, 197448.546808 456176.144825, 197533.661178 456243.463061)"
"내부순환로","1130004900","성산분기점(내부순환로)","성산진입램프(내부순환로)","478","3","76.88439623633231","LINESTRING(190971.443171 451362.577576, 191215.726116 451445.838444, 191337.46527 451486.207758, 191424.155002 451515.485466)"
"내부순환로","1130005400","성산램프(내부순환로)","성산분기점(내부순환로)","983","3","66.08894546970546","LINESTRING(191897.139079 451694.928312, 191772.990769 451651.011909, 191559.723765 451576.803393, 191433.707852 451531.653978, 191411.649862 451524.143413, 191333.656891 451497.587448, 191211.901863 451457.21287, 190967.571809 451373.935945)"
"내부순환로","1130006500","연희램프(내부순환로)","성산램프(내부순환로)","1596","3","65.55949370932919","LINESTRING(193173.908632 452581.010102, 192956.470185 452374.668156, 192872.537298 452300.268451, 192820.661425 452251.075822, 192778.124923 452208.875739, 192735.5205 452157.838055, 192695.527259 452102.910181, 192666.011203 452057.238784, 192631.770159 452018.982725, 192601.119396 451989.958192, 192548.39343 451944.304245, 192506.544562 451913.759203, 192460.499012 451886.455947, 192389.806729 451858.237629, 192162.901737 451782.799241, 191897.256514 451694.968492)"
"내부순환로","1130006600","성산진입램프(내부순환로)","연희램프(내부순환로)","2104","3","74.24842539473484","LINESTRING(191424.258888 451515.521616, 191563.719384 451565.488003, 191776.963545 451639.68857, 191901.023534 451683.575092, 192166.678175 451771.408955, 192393.92758 451846.961849, 192465.815647 451875.657489, 192513.157101 451903.729167, 192555.871185 451934.905721, 192609.176403 451981.061227, 192640.381074 452010.610278, 192675.579527 452049.93601, 192705.424633 452096.11656, 192744.987463 452150.453294, 192786.976221 452200.753446, 192829.016802 452242.46153, 192880.64812 452291.422254, 192964.587432 452365.827654, 193180.276254 452571.156669)"
"노들로","1180003300","당산초교","양화대교남단교차로","416","4","46.896165058563746","LINESTRING(190828.524759 449038.238361, 190977.584789 448900.08301, 191034.287503 448843.70346, 191133.903327 448755.200158)"
"노들로","1180003400","양화대교남단교차로","당산초교","416","4","48.61824383960573","LINESTRING(191147.000228 448770.281438, 191053.88232 448853.329467, 190960.764413 448936.377497, 190836.607202 449047.108203)"
"노들로","1180003500","한강시민공원양화지구","당산초교","405","4","46.44300648841526","LINESTRING(190501.326187 449275.820893, 190706.801268 449130.881326, 190789.785661 449071.264596, 190828.673096 449038.107601)"
"노들로","1180003600","당산초교","한강시민공원양화지구","406","4","51.199545402905784","LINESTRING(190836.458865 449047.238964, 190797.19203 449080.719452, 190713.760598 449140.657338, 190508.243146 449285.626793)"
"노들로","1180004300","성산대교남단교차로","한강시민공원양화지구","553","4","49.36677499359959","LINESTRING(190040.508223 449581.528455, 190283.782706 449422.811836, 190501.425466 449275.752347)"
"노들로","1180004400","한강시민공원양화지구","성산대교남단교차로","553","4","48.5477970750128","LINESTRING(190508.143867 449285.695339, 190290.420806 449432.809086, 190047.065156 449591.57866)"
"노들로","1180004700","양화교","성산대교남단교차로","730","5","40.19856249199949","LINESTRING(189390.681223 449789.538836, 189557.204458 449838.924958, 189600.943005 449839.887365, 189655.134886 449824.973821, 189767.873052 449752.931468, 189935.942047 449649.745153, 190040.508362 449581.528363)"
"노들로","1180004800","성산대교남단교차로","양화교","740","4","43.99177663370455","LINESTRING(190047.065016 449591.578751, 189942.360852 449659.885471, 189774.243657 449763.101377, 189660.067928 449836.062367, 189602.434276 449851.923083, 189555.333504 449850.886695, 189387.269247 449801.043549)"
"노들로","1180025800","여의2교","서울교남단","720","2","41.686359591013826","LINESTRING(192124.224429 447354.267752, 192225.824793 447163.583655, 192327.425156 446972.899558, 192462.892308 446718.654095)"
"노들로","1180025900","서울교남단","여의2교","720","2","36.53260634280594","LINESTRING(192473.482798 446724.296923, 192371.882434 446914.98102, 192270.282071 447105.665118, 192134.814919 447359.910581)"
"노들로","1180034600","여의하류IC","여의2교","246","2","38.758779625896054","LINESTRING(192029.274072 447581.348991, 192030.594597 447576.950006, 192069.334374 447475.675623, 192103.000315 447399.922776, 192124.078407 447354.560804)"
"노들로","1180034700","여의2교","여의하류IC","245","2","46.516322812660015","LINESTRING(192134.960941 447359.617529, 192113.925273 447404.888199, 192080.429036 447480.259189, 192041.960685 447580.824005, 192040.632835 447585.247393)"
"노들로","1180039000","당산역(노들로)","여의하류IC","1121","3","44.953013704877115","LINESTRING(191459.156083 448480.97658, 191480.507861 448466.043298, 191595.177775 448420.379738, 191616.878256 448408.52571, 191641.034884 448392.037456, 191669.421344 448365.119737, 191816.465648 448188.006104, 191849.832594 448138.670401, 191867.288674 448110.426307, 191881.44865 448083.167413, 191900.499887 448045.734875, 191903.245996 448038.077279, 191929.216148 447972.028258, 191941.241217 447935.461894, 191974.24255 447793.214623, 191984.720892 447736.598851, 191999.892656 447679.225533, 192029.274072 447581.348991)"
"노들로","1180039100","여의하류IC","당산역(노들로)","1129","3","44.85450372823861","LINESTRING(192040.632835 447585.247393, 192011.443094 447682.485418, 191996.438007 447739.228434, 191985.993059 447795.66377, 191952.808972 447938.698776, 191940.508865 447976.101488, 191917.686465 448034.144937, 191907.495088 448058.446517, 191892.120593 448088.654865, 191877.731506 448116.354812, 191859.910765 448145.18893, 191826.075229 448195.217482, 191678.197288 448373.335224, 191648.594143 448401.406675, 191623.152488 448418.772033, 191600.292615 448431.259386, 191486.242803 448476.676011, 191466.033624 448490.810167)"
"노들로","1180040600","양화대교남단교차로","당산역(노들로)","426","3","47.71339048099078","LINESTRING(191133.903327 448755.200158, 191351.002129 448566.167198, 191392.891094 448526.401875, 191427.018849 448501.192632, 191459.39912 448480.815255)"
"노들로","1180040700","당산역(노들로)","양화대교남단교차로","425","2","46.314082581285206","LINESTRING(191465.790588 448490.971491, 191433.788895 448511.110624, 191400.616183 448535.614402, 191359.129898 448574.997459, 191147.000228 448770.281438)"
"노들로","1190006500","강변유원아파트","한강대교남단교차로","423","3","33.707818684395804","LINESTRING(195725.216249 446173.022088, 195786.143338 446146.979433, 195844.008958 446128.918963, 196022.789274 446069.287484, 196049.375812 446056.434792, 196113.774357 446012.293083)"
"노들로","1190006600","한강대교남단교차로","강변유원아파트","425","2","45.84799407162058","LINESTRING(196120.55889 446022.191069, 196055.413673 446066.844581, 196027.317787 446080.426934, 195847.69538 446140.33929, 195790.299871 446158.253033, 195729.932729 446184.056345)"
"노들로","1190006700","여의상류IC","여의교남단","1301","2","52.0505797171019","LINESTRING(194753.955521 446371.015532, 194759.722351 446345.862154, 194760.847772 446324.843698, 194752.791193 446308.73054, 194673.759993 446294.15197, 194614.678417 446272.66776, 194580.712783 446245.869743, 194484.083632 446221.521713, 194287.864978 446183.153003, 194124.490749 446158.488635, 193788.68336 446128.132398, 193661.420877 446125.075208, 193541.500575 446139.946805)"
"노들로","1190006800","여의교남단","여의상류IC","1734","2","50.509907050051204","LINESTRING(193540.02374 446128.038029, 193660.823314 446113.057391, 193789.368387 446116.145392, 194125.927875 446146.569617, 194289.913035 446171.326216, 194486.70298 446209.806637, 194755.916766 446277.641503, 194785.784801 446284.944451, 194810.553847 446288.978477, 194849.541226 446296.707046, 194882.267494 446302.825318, 195002.655046 446317.484544, 195217.556271 446355.353287, 195250.268876 446357.201228, 195250.770097 446357.186802)"
"노들로","1190007100","서울교남단","여의교남단","1257","2","41.54191576260881","LINESTRING(192462.886678 446718.664686, 192508.650255 446632.360049, 192529.034065 446604.633959, 192547.24768 446586.635085, 192570.746682 446567.826521, 192637.874356 446520.033206, 192708.05103 446475.895249, 192773.989427 446442.391638, 192888.977332 446388.863054, 193100.57171 446298.344709, 193180.325311 446262.959067, 193311.580109 446197.865467, 193374.080565 446171.29854, 193406.079124 446158.950216, 193464.990933 446144.535036, 193539.471753 446128.132822)"
"노들로","1190007200","여의교남단","서울교남단","1247","2","49.476404785906304","LINESTRING(193542.052561 446139.852012, 193467.707776 446156.224269, 193409.68015 446170.423097, 193378.58915 446182.421192, 193316.597334 446208.771913, 193185.426788 446273.82373, 193105.365168 446309.346036, 192893.87059 446399.821687, 192779.241058 446453.183443, 192713.975708 446486.345075, 192644.554209 446530.008062, 192577.981665 446577.406137, 192555.236179 446595.611589, 192538.141908 446612.504316, 192518.839783 446638.759096, 192473.488428 446724.286331)"
"노들로","1190007300","여의상류IC","강변유원아파트","513","3","47.97150343221967","LINESTRING(195250.770097 446357.186802, 195283.397532 446356.247737, 195328.982056 446350.123463, 195360.544898 446342.645999, 195407.729123 446325.69176, 195444.075445 446309.673847, 195504.135921 446278.333667, 195607.242633 446226.868895, 195725.083071 446173.080935)"
